order_id,customer_id,product_id,order_date,region,quantity,price,total_amount
O15645,C0463,P0345,2024-08-15,East,1,611.49,611.49
O15646,C1036,P0494,2024-04-02,East,1,164.57,164.57
O15647,C0915,P0372,2025-04-03,North,3,1012.93,3038.79
O15648,C1279,P0286,2025-06-24,North,1,1012.13,1012.13
O15649,C1584,P0065,2024-09-12,South,3,1918.9,5756.7
O15650,C1045,P0019,2024-09-05,South,5,1458.77,7293.85
O15651,C1977,P0275,2024-03-06,South,2,1446.43,2892.86
O15652,C0759,P0019,2025-05-13,South,3,395.65,1186.95
O15653,C1096,P0481,2024-09-22,East,1,1711.56,1711.56
O15654,C0090,P0195,2024-10-01,North,4,933.32,3733.28
O15655,C1607,P0152,2024-05-30,East,1,993.62,993.62
O15656,C1460,P0285,2025-03-14,North,1,526.11,526.11
O15657,C1554,P0330,2024-07-23,West,2,1307.85,2615.7
O15658,C1465,P0257,2024-09-14,North,5,1703.09,8515.45
O15659,C1967,P0307,2025-07-21,West,1,951.53,951.53
O15660,C0315,P0222,2024-04-16,West,1,1501.01,1501.01
O15661,C1061,P0229,2024-07-10,South,2,1111.42,2222.84
O15662,C0301,P0445,2023-12-26,East,4,317.64,1270.56
O15663,C1661,P0309,2024-07-11,North,5,1121.49,5607.45
O15664,C1086,P0313,2024-10-19,East,1,1878.54,1878.54
O15665,C1453,P0134,2025-06-14,South,3,1150.61,3451.83
O15666,C0797,P0172,2024-01-27,North,1,1470.1,1470.1
O15667,C0434,P0023,2024-05-09,West,4,127.26,509.04
O15668,C0399,P0428,2025-01-20,East,3,738.92,2216.76
O15669,C1665,P0455,2024-12-25,East,5,1810.41,9052.05
O15670,C0287,P0052,2023-11-17,East,2,1366.55,2733.1
O15671,C0966,P0146,2024-03-07,West,4,1070.16,4280.64
O15672,C1026,P0436,2024-09-08,North,2,251.55,503.1
O15673,C0883,P0479,2024-11-13,West,4,1766.75,7067.0
O15674,C0687,P0095,2024-03-03,North,5,1867.51,9337.55
O15675,C0222,P0007,2024-09-01,South,1,1668.16,1668.16
O15676,C1366,P0339,2024-05-01,North,3,1032.6,3097.8
O15677,C0119,P0166,2024-03-18,West,2,1980.61,3961.22
O15678,C0949,P0289,2024-09-05,West,3,802.16,2406.48
O15679,C0962,P0066,2025-05-02,North,2,879.7,1759.4
O15680,C0445,P0268,2025-08-25,West,5,825.51,4127.55
O15681,C1633,P0033,2023-12-20,West,3,1872.63,5617.89
O15682,C1985,P0117,2025-01-07,East,2,636.67,1273.34
O15683,C1641,P0173,2024-09-21,South,3,957.82,2873.46
O15684,C1319,P0189,2024-08-26,West,1,1105.7,1105.7
O15685,C1745,P0431,2025-08-02,East,3,400.63,1201.89
O15686,C1504,P0325,2024-01-14,East,3,893.59,2680.77
O15687,C0836,P0480,2023-12-17,East,5,100.91,504.55
O15688,C1143,P0045,2024-11-03,East,4,1703.49,6813.96
O15689,C0232,P0494,2024-11-25,East,3,230.82,692.46
O15690,C1256,P0247,2024-11-30,West,2,937.0,1874.0
O15691,C0220,P0015,2025-05-30,North,3,1453.5,4360.5
O15692,C1736,P0356,2024-11-03,West,5,587.95,2939.75
O15693,C1860,P0377,2025-03-03,South,2,1578.02,3156.04
O15694,C0010,P0100,2024-07-19,North,5,1240.07,6200.35
O15695,C1710,P0427,2024-08-29,South,3,1127.58,3382.74
O15696,C1664,P0201,2025-08-25,South,3,889.26,2667.78
O15697,C1439,P0422,2025-02-13,East,4,1671.65,6686.6
O15698,C0225,P0484,2024-07-11,North,4,1304.94,5219.76
O15699,C1724,P0257,2024-09-09,South,4,791.58,3166.32
O15700,C0925,P0278,2023-11-27,North,4,1588.44,6353.76
O15701,C0879,P0128,2025-05-25,West,2,1369.22,2738.44
O15702,C1666,P0281,2025-08-25,East,1,617.68,617.68
O15703,C1664,P0344,2024-01-27,South,2,1829.54,3659.08
O15704,C1401,P0220,2025-01-19,South,3,545.62,1636.86
O15705,C1486,P0146,2024-08-25,North,4,725.81,2903.24
O15706,C1691,P0103,2023-09-12,South,1,1824.53,1824.53
O15707,C0322,P0305,2024-05-17,North,5,1565.14,7825.7
O15708,C1296,P0056,2024-09-07,North,3,924.72,2774.16
O15709,C0899,P0339,2025-03-02,North,3,1057.92,3173.76
O15710,C0414,P0429,2024-05-04,North,1,292.86,292.86
O15711,C1396,P0272,2025-05-22,East,4,927.31,3709.24
O15712,C1093,P0415,2025-03-03,West,2,1142.22,2284.44
O15713,C1926,P0013,2024-01-10,East,5,95.22,476.1
O15714,C0683,P0164,2025-05-19,South,2,1623.92,3247.84
O15715,C0353,P0256,2024-10-16,North,5,139.59,697.95
O15716,C1372,P0172,2023-11-21,East,3,506.46,1519.38
O15717,C1135,P0423,2025-05-09,West,2,393.57,787.14
O15718,C1404,P0420,2024-03-09,West,5,557.24,2786.2
O15719,C0197,P0499,2025-07-21,East,2,1238.97,2477.94
O15720,C0893,P0133,2025-01-31,East,3,979.97,2939.91
O15721,C1439,P0249,2024-10-28,West,2,781.02,1562.04
O15722,C1044,P0061,2024-11-20,South,3,1713.68,5141.04
O15723,C1678,P0091,2024-10-24,East,3,1846.32,5538.96
O15724,C1998,P0397,2024-03-19,East,2,1955.88,3911.76
O15725,C1422,P0104,2024-06-12,North,1,1669.55,1669.55
O15726,C0347,P0357,2025-02-14,West,4,1797.73,7190.92
O15727,C1873,P0418,2024-12-27,North,3,1036.99,3110.97
O15728,C0423,P0343,2024-03-03,East,1,209.24,209.24
O15729,C1430,P0121,2025-03-05,East,2,1326.63,2653.26
O15730,C0731,P0161,2024-02-08,West,3,1320.5,3961.5
O15731,C0359,P0208,2024-11-21,South,4,1313.72,5254.88
O15732,C1334,P0177,2025-08-20,North,3,1795.22,5385.66
O15733,C0714,P0159,2024-03-11,West,3,444.69,1334.07
O15734,C1155,P0223,2024-02-21,East,2,863.48,1726.96
O15735,C0753,P0168,2023-12-29,North,2,67.84,135.68
O15736,C1019,P0170,2024-04-20,South,4,1586.03,6344.12
O15737,C1069,P0020,2025-05-29,East,5,1837.15,9185.75
O15738,C1616,P0192,2023-09-20,West,1,1175.46,1175.46
O15739,C1722,P0278,2025-04-09,West,1,988.61,988.61
O15740,C0155,P0441,2024-12-01,North,2,957.15,1914.3
O15741,C1666,P0400,2023-09-20,West,5,1452.26,7261.3
O15742,C1167,P0205,2025-03-19,South,3,1502.47,4507.41
O15743,C0248,P0316,2024-10-02,North,2,137.06,274.12
O15744,C0679,P0416,2024-07-12,South,2,1859.33,3718.66
O15745,C0163,P0202,2023-11-29,West,4,546.01,2184.04
O15746,C0159,P0382,2023-11-28,South,1,1657.44,1657.44
O15747,C1904,P0343,2024-07-17,West,1,1769.79,1769.79
O15748,C0588,P0202,2025-05-02,South,4,809.21,3236.84
O15749,C1624,P0140,2023-11-14,East,3,1233.65,3700.95
O15750,C1186,P0227,2024-09-09,West,3,1091.72,3275.16
O15751,C1083,P0377,2024-01-19,West,1,1228.27,1228.27
O15752,C0053,P0256,2024-08-18,South,1,1739.4,1739.4
O15753,C1444,P0473,2025-04-21,North,1,514.54,514.54
O15754,C1008,P0422,2024-06-20,South,5,1248.66,6243.3
O15755,C0470,P0421,2024-09-26,East,1,1757.12,1757.12
O15756,C1013,P0193,2025-01-31,West,4,504.79,2019.16
O15757,C1944,P0133,2024-03-10,West,4,1092.91,4371.64
O15758,C1741,P0057,2023-09-08,South,4,1787.61,7150.44
O15759,C0457,P0444,2025-05-10,North,3,242.45,727.35
O15760,C0430,P0248,2024-02-27,South,3,361.33,1083.99
O15761,C0007,P0376,2025-01-20,North,5,1451.55,7257.75
O15762,C1270,P0048,2023-10-28,East,3,1132.06,3396.18
O15763,C0961,P0482,2025-02-02,West,3,1284.41,3853.23
O15764,C0354,P0456,2024-05-17,North,3,1533.95,4601.85
O15765,C0564,P0462,2025-08-11,West,1,926.06,926.06
O15766,C0019,P0425,2024-06-23,North,2,420.7,841.4
O15767,C0760,P0180,2024-12-21,East,3,742.38,2227.14
O15768,C1398,P0429,2025-02-06,West,1,1080.8,1080.8
O15769,C1642,P0042,2024-08-15,North,5,270.93,1354.65
O15770,C1820,P0317,2025-08-18,South,1,1351.61,1351.61
O15771,C1599,P0260,2024-07-16,North,1,1239.32,1239.32
O15772,C1379,P0181,2024-10-04,West,4,141.26,565.04
O15773,C1146,P0441,2024-07-28,West,2,1545.95,3091.9
O15774,C0731,P0336,2025-03-14,North,4,1965.81,7863.24
O15775,C1768,P0455,2024-11-17,South,2,249.17,498.34
O15776,C1218,P0040,2023-10-17,South,5,1930.48,9652.4
O15777,C1463,P0125,2025-02-10,South,1,1411.91,1411.91
O15778,C0119,P0269,2024-10-17,South,4,1974.18,7896.72
O15779,C1705,P0255,2024-01-26,East,3,1456.01,4368.03
O15780,C0820,P0238,2023-10-26,West,3,1518.45,4555.35
O15781,C1341,P0382,2024-05-17,East,3,1953.31,5859.93
O15782,C1189,P0251,2024-05-14,West,5,305.64,1528.2
O15783,C0515,P0056,2024-04-28,East,5,206.08,1030.4
O15784,C0745,P0487,2023-10-28,West,1,1879.61,1879.61
O15785,C0011,P0170,2025-02-04,West,2,1207.13,2414.26
O15786,C1304,P0290,2025-03-06,East,5,1119.01,5595.05
O15787,C1174,P0191,2025-08-16,West,2,301.06,602.12
O15788,C1749,P0241,2024-12-04,North,4,188.75,755.0
O15789,C1698,P0026,2024-03-18,North,1,560.41,560.41
O15790,C1233,P0152,2023-09-09,West,1,978.88,978.88
O15791,C0744,P0441,2024-09-23,South,1,1708.98,1708.98
O15792,C1009,P0123,2024-08-18,North,2,1254.42,2508.84
O15793,C1591,P0448,2024-05-06,South,5,198.34,991.7
O15794,C1591,P0478,2025-01-18,North,5,1817.45,9087.25
O15795,C0141,P0458,2024-04-05,North,1,1389.09,1389.09
O15796,C0500,P0168,2023-10-19,West,1,608.65,608.65
O15797,C0422,P0151,2024-02-24,East,3,155.71,467.13
O15798,C1619,P0323,2024-10-07,East,4,1731.0,6924.0
O15799,C1638,P0308,2023-12-04,North,2,474.24,948.48
O15800,C1947,P0225,2024-03-31,East,3,871.69,2615.07
O15801,C0449,P0050,2025-03-25,East,4,1523.4,6093.6
O15802,C0043,P0055,2024-03-13,South,1,577.29,577.29
O15803,C1694,P0095,2024-05-09,West,3,1659.56,4978.68
O15804,C0152,P0138,2023-11-30,East,3,1283.61,3850.83
O15805,C0710,P0063,2024-01-21,North,3,1651.43,4954.29
O15806,C0001,P0087,2023-11-11,East,4,1358.61,5434.44
O15807,C0135,P0240,2024-11-17,West,5,1766.77,8833.85
O15808,C1105,P0395,2025-05-17,South,5,326.05,1630.25
O15809,C0085,P0311,2025-08-06,East,4,1266.33,5065.32
O15810,C0682,P0054,2024-06-30,East,1,432.33,432.33
O15811,C0474,P0011,2025-08-25,North,2,152.52,305.04
O15812,C1243,P0067,2025-01-16,South,1,148.86,148.86
O15813,C0054,P0149,2025-03-28,West,2,1191.49,2382.98
O15814,C1570,P0244,2023-12-09,North,5,200.62,1003.1
O15815,C0689,P0029,2024-11-13,East,4,1087.87,4351.48
O15816,C1367,P0321,2023-12-04,North,1,277.22,277.22
O15817,C0473,P0400,2023-11-11,South,3,1065.74,3197.22
O15818,C1222,P0307,2024-06-11,North,3,320.61,961.83
O15819,C0948,P0073,2025-01-03,South,3,1830.21,5490.63
O15820,C1718,P0089,2025-05-11,East,5,89.73,448.65
O15821,C0744,P0205,2023-12-12,West,5,581.58,2907.9
O15822,C1838,P0443,2024-02-11,East,5,187.4,937.0
O15823,C1215,P0407,2023-11-02,North,3,918.6,2755.8
O15824,C1618,P0304,2023-11-20,North,1,1484.7,1484.7
O15825,C1855,P0394,2025-01-14,South,2,1037.52,2075.04
O15826,C1215,P0289,2024-07-13,East,3,1147.25,3441.75
O15827,C1675,P0244,2025-02-15,East,2,1778.33,3556.66
O15828,C1589,P0379,2024-07-31,East,2,514.69,1029.38
O15829,C1301,P0134,2023-11-08,South,1,710.76,710.76
O15830,C0296,P0026,2023-12-16,East,3,543.52,1630.56
O15831,C0687,P0426,2024-05-19,East,5,1134.82,5674.1
O15832,C1722,P0054,2024-02-01,East,2,313.83,627.66
O15833,C0301,P0143,2025-01-09,East,4,108.84,435.36
O15834,C1178,P0181,2024-09-01,South,5,1103.18,5515.9
O15835,C0938,P0342,2024-01-23,West,5,1116.7,5583.5
O15836,C1407,P0039,2025-01-14,North,4,1052.8,4211.2
O15837,C1108,P0199,2024-04-03,East,3,1047.0,3141.0
O15838,C0400,P0357,2024-07-08,North,4,1543.69,6174.76
O15839,C1835,P0291,2025-06-24,East,2,476.06,952.12
O15840,C0009,P0401,2023-11-15,West,3,1010.63,3031.89
O15841,C0603,P0005,2024-09-22,North,5,659.14,3295.7
O15842,C0569,P0416,2025-03-17,South,3,949.24,2847.72
O15843,C1442,P0292,2025-06-05,East,3,924.32,2772.96
O15844,C0671,P0316,2025-04-06,East,1,1932.28,1932.28
O15845,C0832,P0244,2024-09-06,North,3,568.47,1705.41
O15846,C1727,P0250,2025-08-07,South,1,1405.37,1405.37
O15847,C0889,P0407,2024-04-27,South,3,709.95,2129.85
O15848,C1671,P0359,2025-08-10,North,3,212.58,637.74
O15849,C0902,P0076,2025-05-27,West,3,437.0,1311.0
O15850,C1459,P0290,2025-03-09,South,1,126.46,126.46
O15851,C1113,P0159,2025-05-28,East,1,1686.36,1686.36
O15852,C1588,P0059,2025-04-13,South,3,1045.77,3137.31
O15853,C0043,P0004,2024-12-31,South,3,1061.81,3185.43
O15854,C0150,P0066,2024-12-30,East,5,171.1,855.5
O15855,C0042,P0445,2025-02-14,North,3,600.69,1802.07
O15856,C1118,P0439,2025-06-07,North,1,972.8,972.8
O15857,C0880,P0096,2025-02-08,West,4,79.19,316.76
O15858,C0089,P0184,2024-09-10,South,3,798.73,2396.19
O15859,C1756,P0107,2025-08-15,South,4,951.8,3807.2
O15860,C1582,P0065,2024-06-11,North,3,438.45,1315.35
O15861,C0160,P0402,2024-07-23,North,5,1668.34,8341.7
O15862,C1322,P0330,2024-07-25,East,2,1982.19,3964.38
O15863,C1319,P0114,2025-02-13,West,5,275.11,1375.55
O15864,C0769,P0251,2024-11-06,South,4,226.31,905.24
O15865,C1149,P0286,2024-05-20,East,3,977.66,2932.98
O15866,C0249,P0356,2025-02-12,North,1,1473.91,1473.91
O15867,C0106,P0268,2024-07-12,South,1,1772.28,1772.28
O15868,C1827,P0145,2023-12-10,West,3,908.45,2725.35
O15869,C1574,P0199,2024-11-27,North,2,730.07,1460.14
O15870,C0547,P0306,2023-09-18,East,3,860.79,2582.37
O15871,C1725,P0002,2025-01-18,East,5,970.68,4853.4
O15872,C1782,P0458,2024-07-24,West,3,649.51,1948.53
O15873,C1413,P0336,2024-06-24,North,4,344.68,1378.72
O15874,C1389,P0489,2024-09-21,North,2,213.69,427.38
O15875,C1052,P0386,2024-03-15,North,2,1920.03,3840.06
O15876,C0230,P0306,2023-12-01,South,2,805.29,1610.58
O15877,C0734,P0390,2024-12-30,East,3,415.25,1245.75
O15878,C1095,P0159,2024-04-25,North,3,1810.66,5431.98
O15879,C0425,P0324,2023-12-20,South,3,1143.55,3430.65
O15880,C0280,P0188,2023-11-01,North,2,1613.36,3226.72
O15881,C1988,P0324,2025-07-12,West,3,489.98,1469.94
O15882,C1649,P0009,2023-12-13,South,5,671.91,3359.55
O15883,C0325,P0023,2024-10-16,South,2,1732.92,3465.84
O15884,C0102,P0277,2024-08-20,North,5,693.02,3465.1
O15885,C1876,P0109,2025-02-23,East,1,80.77,80.77
O15886,C0974,P0303,2024-11-16,East,3,95.22,285.66
O15887,C0433,P0023,2024-07-23,West,4,898.96,3595.84
O15888,C1130,P0159,2025-05-15,North,5,1763.6,8818.0
O15889,C0566,P0174,2024-02-15,East,2,1651.41,3302.82
O15890,C0314,P0072,2024-04-26,East,4,1741.92,6967.68
O15891,C0881,P0003,2024-05-13,South,1,799.65,799.65
O15892,C0851,P0121,2024-11-26,South,5,1988.29,9941.45
O15893,C0572,P0241,2024-03-05,West,1,209.47,209.47
O15894,C1456,P0464,2025-01-28,North,4,1565.66,6262.64
O15895,C1721,P0204,2025-06-18,West,4,861.25,3445.0
O15896,C1784,P0493,2023-11-25,West,4,901.71,3606.84
O15897,C1703,P0129,2024-03-09,West,5,1526.91,7634.55
O15898,C1025,P0100,2025-07-04,South,2,1697.3,3394.6
O15899,C0848,P0455,2024-11-01,North,4,768.48,3073.92
O15900,C0288,P0101,2024-09-13,North,3,264.73,794.19
O15901,C0194,P0088,2025-08-08,South,5,1079.63,5398.15
O15902,C0778,P0393,2024-09-15,West,1,904.82,904.82
O15903,C0043,P0322,2024-01-16,East,1,482.68,482.68
O15904,C0980,P0332,2025-05-28,East,4,162.29,649.16
O15905,C0629,P0288,2025-02-05,East,1,1411.03,1411.03
O15906,C1970,P0163,2024-01-10,North,3,1687.32,5061.96
O15907,C1033,P0062,2024-06-24,North,4,481.37,1925.48
O15908,C0972,P0075,2024-01-29,West,1,1169.85,1169.85
O15909,C1365,P0323,2024-03-06,South,4,1261.39,5045.56
O15910,C0405,P0328,2024-07-12,South,4,1059.17,4236.68
O15911,C1620,P0113,2025-08-09,East,2,1975.86,3951.72
O15912,C1235,P0100,2024-02-04,West,5,334.67,1673.35
O15913,C1160,P0032,2023-11-25,South,4,593.02,2372.08
O15914,C0200,P0094,2024-03-16,North,5,1350.52,6752.6
O15915,C0558,P0455,2024-07-10,South,4,374.93,1499.72
O15916,C1611,P0056,2025-03-01,South,5,1640.16,8200.8
O15917,C1702,P0056,2023-10-05,East,5,608.19,3040.95
O15918,C0572,P0380,2025-05-07,East,4,179.06,716.24
O15919,C1041,P0220,2024-06-09,North,3,483.01,1449.03
O15920,C0173,P0467,2023-12-15,West,5,367.61,1838.05
O15921,C0507,P0228,2023-12-15,West,5,456.67,2283.35
O15922,C1551,P0486,2024-07-10,East,3,1321.0,3963.0
O15923,C0102,P0493,2025-02-18,South,2,716.24,1432.48
O15924,C1742,P0237,2025-08-15,East,4,1333.32,5333.28
O15925,C0973,P0315,2024-11-21,West,3,1848.14,5544.42
O15926,C0144,P0177,2024-04-13,West,5,1002.23,5011.15
O15927,C1958,P0144,2023-09-11,East,4,301.45,1205.8
O15928,C1350,P0214,2025-07-04,North,5,336.11,1680.55
O15929,C0942,P0113,2025-08-04,West,5,1676.52,8382.6
O15930,C0689,P0004,2024-03-23,South,5,457.6,2288.0
O15931,C0054,P0385,2024-10-17,South,5,312.6,1563.0
O15932,C1678,P0091,2025-02-11,East,2,1919.85,3839.7
O15933,C1232,P0121,2024-06-27,East,3,796.18,2388.54
O15934,C0970,P0496,2024-01-29,North,5,81.61,408.05
O15935,C1243,P0137,2024-12-19,West,4,912.7,3650.8
O15936,C1479,P0494,2024-09-09,West,4,1905.73,7622.92
O15937,C0680,P0084,2025-06-13,East,2,1585.54,3171.08
O15938,C0463,P0026,2025-08-16,West,5,537.55,2687.75
O15939,C1145,P0438,2024-04-13,East,4,186.16,744.64
O15940,C1823,P0251,2024-12-15,South,2,1394.39,2788.78
O15941,C1442,P0055,2024-01-30,East,1,447.46,447.46
O15942,C1666,P0163,2024-09-28,South,1,773.24,773.24
O15943,C0265,P0014,2024-12-07,East,3,140.74,422.22
O15944,C0879,P0413,2025-08-13,West,4,1889.32,7557.28
O15945,C1928,P0342,2024-10-12,East,1,408.93,408.93
O15946,C1660,P0227,2023-11-10,East,4,1968.24,7872.96
O15947,C0578,P0345,2024-07-27,North,3,701.82,2105.46
O15948,C1668,P0415,2023-11-30,East,2,1734.69,3469.38
O15949,C0234,P0131,2024-08-12,South,3,438.07,1314.21
O15950,C0677,P0116,2024-07-28,East,5,893.52,4467.6
O15951,C1166,P0190,2024-05-25,East,1,1668.7,1668.7
O15952,C0455,P0202,2025-05-18,South,4,52.48,209.92
O15953,C1545,P0127,2024-07-15,West,5,456.6,2283.0
O15954,C1281,P0361,2024-01-02,West,4,174.78,699.12
O15955,C1754,P0455,2023-11-03,South,2,834.23,1668.46
O15956,C0515,P0254,2024-10-23,North,3,394.43,1183.29
O15957,C1388,P0403,2023-10-31,North,1,1409.43,1409.43
O15958,C1741,P0360,2025-05-24,East,2,1359.19,2718.38
O15959,C0960,P0278,2024-12-28,East,5,209.02,1045.1
O15960,C1083,P0304,2023-09-25,South,3,1580.42,4741.26
O15961,C1788,P0333,2024-01-25,North,1,1964.79,1964.79
O15962,C1771,P0037,2023-10-31,South,5,488.35,2441.75
O15963,C1453,P0423,2024-06-06,West,1,643.12,643.12
O15964,C1983,P0464,2025-04-27,West,3,1686.3,5058.9
O15965,C0454,P0024,2024-12-20,South,4,616.95,2467.8
O15966,C1555,P0092,2024-05-12,West,3,543.94,1631.82
O15967,C0193,P0236,2025-05-06,North,2,349.94,699.88
O15968,C0228,P0241,2024-07-31,South,3,1059.9,3179.7
O15969,C0528,P0302,2023-09-28,East,3,996.55,2989.65
O15970,C1354,P0124,2024-05-26,South,5,1865.73,9328.65
O15971,C0701,P0473,2023-12-07,East,2,544.0,1088.0
O15972,C1376,P0381,2025-05-27,East,4,677.61,2710.44
O15973,C0830,P0051,2025-07-29,East,2,1773.39,3546.78
O15974,C1401,P0483,2024-08-16,South,4,760.89,3043.56
O15975,C1289,P0325,2024-12-16,South,5,73.28,366.4
O15976,C1449,P0394,2024-09-19,East,3,977.27,2931.81
O15977,C0665,P0055,2023-11-19,West,2,526.52,1053.04
O15978,C0631,P0025,2024-12-01,West,1,1406.02,1406.02
O15979,C0077,P0261,2025-04-04,West,4,493.72,1974.88
O15980,C1087,P0401,2024-12-24,South,3,1966.24,5898.72
O15981,C1413,P0325,2024-10-02,South,4,703.88,2815.52
O15982,C0008,P0106,2025-07-16,West,5,70.37,351.85
O15983,C0123,P0081,2024-08-12,South,5,667.77,3338.85
O15984,C0484,P0074,2023-11-14,West,5,1141.57,5707.85
O15985,C1516,P0330,2025-02-23,West,1,65.17,65.17
O15986,C0404,P0431,2025-03-19,West,2,162.96,325.92
O15987,C0456,P0081,2025-04-03,West,5,1821.87,9109.35
O15988,C1094,P0026,2024-08-30,East,5,1871.33,9356.65
O15989,C1924,P0441,2024-09-22,South,1,1614.41,1614.41
O15990,C0903,P0122,2023-12-06,South,3,424.7,1274.1
O15991,C1050,P0438,2024-08-15,South,1,802.16,802.16
O15992,C0505,P0033,2024-09-08,South,1,1142.92,1142.92
O15993,C1103,P0053,2025-02-11,North,5,1724.91,8624.55
O15994,C1830,P0431,2023-09-21,East,1,1750.05,1750.05
O15995,C0051,P0335,2025-03-12,West,1,235.84,235.84
O15996,C1576,P0488,2024-08-21,South,1,218.41,218.41
O15997,C0943,P0417,2024-03-04,West,5,1741.2,8706.0
O15998,C0067,P0040,2025-03-16,West,4,1347.15,5388.6
O15999,C1678,P0199,2023-10-20,East,2,1868.58,3737.16
O16000,C1488,P0090,2025-08-31,West,2,1567.44,3134.88
O16001,C0668,P0472,2025-07-20,North,5,1927.39,9636.95
O16002,C0138,P0164,2024-12-27,East,4,605.65,2422.6
O16003,C0770,P0267,2023-12-18,East,5,903.9,4519.5
O16004,C0029,P0311,2024-03-25,West,2,1878.9,3757.8
O16005,C0143,P0057,2025-08-19,West,1,1152.22,1152.22
O16006,C0733,P0327,2024-08-12,East,4,1505.65,6022.6
O16007,C1218,P0228,2025-08-21,South,1,772.89,772.89
O16008,C0477,P0246,2025-07-21,North,2,571.73,1143.46
O16009,C0532,P0143,2025-08-14,South,2,1096.09,2192.18
O16010,C1672,P0246,2023-11-11,East,5,1400.08,7000.4
O16011,C0834,P0473,2024-09-02,East,5,1861.51,9307.55
O16012,C0748,P0002,2024-02-01,North,2,1490.72,2981.44
O16013,C0602,P0451,2023-12-16,South,4,350.39,1401.56
O16014,C0220,P0332,2024-02-15,East,4,1321.84,5287.36
O16015,C1386,P0330,2023-10-10,West,1,1631.28,1631.28
O16016,C0055,P0276,2024-03-12,East,1,1925.79,1925.79
O16017,C0388,P0194,2023-10-02,West,5,302.63,1513.15
O16018,C0876,P0226,2024-03-07,North,2,1461.78,2923.56
O16019,C1541,P0428,2024-03-22,South,3,257.82,773.46
O16020,C1805,P0343,2025-03-31,West,4,1796.23,7184.92
O16021,C0331,P0251,2024-10-24,North,3,305.7,917.1
O16022,C0096,P0452,2024-06-21,North,2,994.3,1988.6
O16023,C0710,P0262,2023-12-12,West,4,452.07,1808.28
O16024,C1281,P0417,2023-09-17,West,5,641.09,3205.45
O16025,C1084,P0399,2024-02-08,South,3,1504.3,4512.9
O16026,C1479,P0327,2025-08-23,East,5,972.1,4860.5
O16027,C0055,P0419,2024-04-19,North,5,1217.63,6088.15
O16028,C0083,P0183,2023-12-01,North,1,1887.78,1887.78
O16029,C0230,P0254,2025-01-23,South,1,588.48,588.48
O16030,C0616,P0214,2025-08-06,North,4,965.04,3860.16
O16031,C0841,P0438,2025-01-16,East,3,837.58,2512.74
O16032,C0903,P0016,2025-05-23,South,2,1203.29,2406.58
O16033,C1637,P0157,2025-06-17,North,5,1680.02,8400.1
O16034,C1452,P0062,2025-07-12,East,5,1652.04,8260.2
O16035,C1206,P0089,2024-07-05,North,5,1296.82,6484.1
O16036,C1279,P0288,2023-09-19,South,2,911.15,1822.3
O16037,C1762,P0369,2024-01-21,North,2,743.03,1486.06
O16038,C0695,P0407,2024-05-15,West,5,970.04,4850.2
O16039,C1118,P0293,2024-06-30,South,4,1789.88,7159.52
O16040,C0717,P0202,2024-04-04,West,1,1407.13,1407.13
O16041,C0853,P0278,2023-09-16,South,5,1226.51,6132.55
O16042,C0537,P0103,2024-12-24,East,3,1466.65,4399.95
O16043,C1495,P0436,2025-02-05,South,5,578.12,2890.6
O16044,C0194,P0007,2024-08-03,North,4,1667.17,6668.68
O16045,C1200,P0372,2024-02-10,East,5,807.05,4035.25
O16046,C0693,P0408,2023-11-02,South,5,607.58,3037.9
O16047,C0443,P0147,2024-11-23,West,3,743.06,2229.18
O16048,C0868,P0333,2023-11-04,West,4,822.4,3289.6
O16049,C0690,P0034,2024-04-05,West,5,1540.84,7704.2
O16050,C0943,P0204,2025-06-01,West,1,1743.12,1743.12
O16051,C1317,P0187,2024-03-18,West,4,163.72,654.88
O16052,C1447,P0226,2024-08-01,North,1,1420.68,1420.68
O16053,C0010,P0193,2024-03-17,East,5,1187.38,5936.9
O16054,C0902,P0474,2025-02-14,West,2,1205.68,2411.36
O16055,C1378,P0235,2025-02-17,South,1,784.45,784.45
